fsc_adj,chl_adj,pe_adj
1265.8333333333358,17968.916666666668,-39220.666666666664
"-1353.1666666666642",4357.916666666668,-41438.666666666664
"-889.1666666666642",11013.916666666668,-35716.666666666664
"-28969.166666666664",-18772.083333333332,-43497.666666666664
"-36659.166666666664",-20804.083333333332,-41086.666666666664
"-6633.166666666664",1813.9166666666679,-38569.666666666664
"-9918.166666666664",-383.0833333333321,-41604.666666666664
"-34179.166666666664",-19631.083333333332,-42254.666666666664
"-37465.166666666664",-17951.083333333332,-41572.666666666664
"-31454.166666666664",-18383.083333333332,-41556.666666666664
"-36531.166666666664",-17204.083333333332,-41497.666666666664
"-27091.166666666664",-19743.083333333332,-40964.666666666664
"-39086.166666666664",-21391.083333333332,-43140.666666666664
"-30793.166666666664",-19967.083333333332,-39982.666666666664
"-30169.166666666664",9744.916666666668,-38521.666666666664
"-33630.166666666664",-22511.083333333332,-39390.666666666664
"-24467.166666666664",-18490.083333333332,-43668.666666666664
"-26265.166666666664",-20730.083333333332,-41550.666666666664
"-24659.166666666664",-19076.083333333332,-40782.666666666664
"-33161.166666666664",-18671.083333333332,-41321.666666666664
"-36659.166666666664",-18127.083333333332,-38345.666666666664
"-31811.166666666664",-18858.083333333332,-40201.666666666664
"-32755.166666666664",-20319.083333333332,-40302.666666666664
"-4457.166666666664",1685.9166666666679,-40393.666666666664
"-24425.166666666664",-14863.083333333332,-41188.666666666664
"-34617.166666666664",-18559.083333333332,-40212.666666666664
"-33630.166666666664",-19439.083333333332,-40532.666666666664
"-36622.166666666664",-21242.083333333332,-42793.666666666664
"-34979.166666666664",-21636.083333333332,-40350.666666666664
"-38878.166666666664",-20180.083333333332,-44217.666666666664
"-36585.166666666664",-14095.083333333332,-41129.666666666664
"-35827.166666666664",-20564.083333333332,-40286.666666666664
"-27433.166666666664",-21898.083333333332,-42772.666666666664
"-35390.166666666664",-21930.083333333332,-44025.666666666664
"-27310.166666666664",-16660.083333333332,-37950.666666666664
"-33897.166666666664",-20783.083333333332,-39806.666666666664
"-10307.166666666664",-18938.083333333332,-41913.666666666664
"-11011.166666666664",-10095.083333333332,-34137.666666666664
"-29587.166666666664",-24239.083333333332,-40457.666666666664
"-4201.166666666664",-18367.083333333332,-41726.666666666664
"-33155.166666666664",-20698.083333333332,-40521.666666666664
"-36238.166666666664",-16527.083333333332,-41193.666666666664
"-37715.166666666664",-18447.083333333332,-42116.666666666664
"-297.16666666666424",10672.916666666668,-37012.666666666664
"-32990.166666666664",-19332.083333333332,-39001.666666666664
"-31443.166666666664",-21172.083333333332,-39796.666666666664
"-31251.166666666664",-19327.083333333332,-40094.666666666664
"-4995.166666666664",912.9166666666679,-36526.666666666664
"-31849.166666666664",-12756.083333333332,-38446.666666666664
"-31379.166666666664",-24639.083333333332,-39385.666666666664
"-21187.166666666664",-20868.083333333332,-38606.666666666664
"-26963.166666666664",-14783.083333333332,-40580.666666666664
"-22499.166666666664",-15556.083333333332,-41262.666666666664
"-5417.166666666664",6005.916666666668,-42244.666666666664
"-34414.166666666664",-19823.083333333332,-41214.666666666664
"-35459.166666666664",-13930.083333333332,-42569.666666666664
"-33694.166666666664",-17066.083333333332,-42804.666666666664
"-8233.166666666664",2320.916666666668,-42377.666666666664
"-3929.1666666666642",11115.916666666668,-40036.666666666664
"-3401.1666666666642",8005.916666666668,-40457.666666666664
"-38003.166666666664",-17642.083333333332,-41348.666666666664
"-38985.166666666664",-17354.083333333332,-41161.666666666664
"-37182.166666666664",-16991.083333333332,-40228.666666666664
"-30110.166666666664",-21871.083333333332,-42292.666666666664
"-31331.166666666664",-18084.083333333332,-40532.666666666664
"-34099.166666666664",-16292.083333333332,-41257.666666666664
"-34371.166666666664",-21290.083333333332,-44217.666666666664
"-35913.166666666664",-22372.083333333332,-40718.666666666664
"-34878.166666666664",-15882.083333333332,-42809.666666666664
"-27870.166666666664",-17727.083333333332,-40089.666666666664
"-36094.166666666664",-22964.083333333332,-41150.666666666664
"-33107.166666666664",-16308.083333333332,-40148.666666666664
"-38089.166666666664",-18378.083333333332,-41268.666666666664
"-23587.166666666664",-16207.083333333332,-43956.666666666664
"-38105.166666666664",-21156.083333333332,-41737.666666666664
"-41369.166666666664",-21162.083333333332,-38777.666666666664
"-33347.166666666664",-20996.083333333332,-41246.666666666664
"-35758.166666666664",-21700.083333333332,-41721.666666666664
"-31753.166666666664",-21162.083333333332,-41358.666666666664
12604.833333333336,33189.91666666667,-26233.666666666664
"-6057.166666666664",2704.916666666668,-41252.666666666664
"-35289.166666666664",-14447.083333333332,-40084.666666666664
"-27507.166666666664",-15754.083333333332,-42553.666666666664
"-5161.166666666664",6224.916666666668,-40686.666666666664
"-28926.166666666664",-22079.083333333332,-41230.666666666664
"-26131.166666666664",-21050.083333333332,-43721.666666666664
"-18361.166666666664",-20596.083333333332,-39988.666666666664
"-31891.166666666664",-18703.083333333332,-39134.666666666664
"-33102.166666666664",-20527.083333333332,-40436.666666666664
"-32937.166666666664",-18767.083333333332,-43940.666666666664
"-31614.166666666664",-18943.083333333332,-43204.666666666664
"-37118.166666666664",-17706.083333333332,-39998.666666666664
"-27721.166666666664",-18004.083333333332,-42692.666666666664
"-5161.166666666664",6283.916666666668,-42014.666666666664
"-27486.166666666664",-19114.083333333332,-39934.666666666664
"-30851.166666666664",-13743.083333333332,-41081.666666666664
"-11929.166666666664",-14138.083333333332,-41177.666666666664
"-38003.166666666664",-18911.083333333332,-42308.666666666664
438.83333333333576,9536.916666666668,-38852.666666666664
"-27331.166666666664",-18340.083333333332,-39156.666666666664
"-21299.166666666664",-21604.083333333332,-41038.666666666664
"-33769.166666666664",-20436.083333333332,-40276.666666666664
1617.8333333333358,14624.916666666668,-38430.666666666664
"-34649.166666666664",-18426.083333333332,-40334.666666666664
8470.833333333336,26352.916666666668,-34670.666666666664
"-24515.166666666664",-15652.083333333332,-41812.666666666664
"-25187.166666666664",-16047.083333333332,-40996.666666666664
"-33678.166666666664",-15476.083333333332,-38116.666666666664
"-20494.166666666664",-22367.083333333332,-40574.666666666664
"-36633.166666666664",-24186.083333333332,-42052.666666666664
"-34062.166666666664",-23359.083333333332,-40910.666666666664
"-22409.166666666664",-18164.083333333332,-39934.666666666664
"-1561.1666666666642",-17930.083333333332,-40990.666666666664
"-28355.166666666664",-21508.083333333332,-40537.666666666664
"-25481.166666666664",-19396.083333333332,-41390.666666666664
"-34787.166666666664",-19530.083333333332,-39924.666666666664
"-15491.166666666664",9717.916666666668,-41454.666666666664
"-22537.166666666664",-19487.083333333332,-41748.666666666664
"-15614.166666666664",-20831.083333333332,-40638.666666666664
"-26547.166666666664",-19748.083333333332,-41028.666666666664
"-8446.166666666664",6629.916666666668,-40302.666666666664
"-4414.166666666664",3429.916666666668,-40846.666666666664
"-31598.166666666664",-21850.083333333332,-39764.666666666664
"-11737.166666666664",352.9166666666679,-40436.666666666664
"-34441.166666666664",-21711.083333333332,-38265.666666666664
"-28830.166666666664",-21860.083333333332,-40686.666666666664
"-23027.166666666664",3157.916666666668,-41092.666666666664
"-32937.166666666664",-19204.083333333332,-37838.666666666664
"-24313.166666666664",-16852.083333333332,-40606.666666666664
"-10723.166666666664",-10404.083333333332,-39550.666666666664
"-3.1666666666642413",4229.916666666668,-40804.666666666664
"-28510.166666666664",-20671.083333333332,-40756.666666666664
"-30750.166666666664",-17556.083333333332,-39460.666666666664
"-40606.166666666664",-18980.083333333332,-40596.666666666664
"-34046.166666666664",-20223.083333333332,-42825.666666666664
"-30787.166666666664",-20436.083333333332,-40638.666666666664
"-28681.166666666664",-13050.083333333332,-39806.666666666664
"-9998.166666666664",-24719.083333333332,-41870.666666666664
"-28163.166666666664",-16218.083333333332,-40974.666666666664
"-31363.166666666664",-23412.083333333332,-41502.666666666664
"-39817.166666666664",-20596.083333333332,-38900.666666666664
"-20707.166666666664",-21412.083333333332,-39817.666666666664
"-36910.166666666664",-16255.083333333332,-37860.666666666664
"-33299.166666666664",-23311.083333333332,-38740.666666666664
"-42009.166666666664",-21476.083333333332,-38404.666666666664
"-34542.166666666664",-21743.083333333332,-43294.666666666664
"-30851.166666666664",-16180.083333333332,-38793.666666666664
"-33182.166666666664",-21956.083333333332,-43364.666666666664
"-3065.1666666666642",11611.916666666668,-37748.666666666664
"-24537.166666666664",-17087.083333333332,-42073.666666666664
"-23507.166666666664",1291.9166666666679,-41689.666666666664
"-37843.166666666664",-20815.083333333332,-42382.666666666664
"-34297.166666666664",-18751.083333333332,-40484.666666666664
"-38003.166666666664",-21162.083333333332,-41385.666666666664
"-26969.166666666664",-18628.083333333332,-39502.666666666664
"-24270.166666666664",-20138.083333333332,-44217.666666666664
"-31262.166666666664",-18266.083333333332,-40025.666666666664
"-21934.166666666664",-17796.083333333332,-40894.666666666664
"-38521.166666666664",-21684.083333333332,-41220.666666666664
"-30825.166666666664",-21690.083333333332,-41188.666666666664
"-37395.166666666664",-20586.083333333332,-41774.666666666664
"-28531.166666666664",-13860.083333333332,-40676.666666666664
"-23070.166666666664",-14682.083333333332,-41918.666666666664
"-2563.1666666666642",6944.916666666668,-39620.666666666664
"-32649.166666666664",-17044.083333333332,-40889.666666666664
"-33630.166666666664",-22868.083333333332,-41129.666666666664
"-5950.166666666664",6944.916666666668,-40452.666666666664
"-38217.166666666664",-16500.083333333332,-40894.666666666664
"-38473.166666666664",-16554.083333333332,-40142.666666666664
"-33107.166666666664",-19092.083333333332,-41593.666666666664
"-38270.166666666664",-17354.083333333332,-42073.666666666664
"-35097.166666666664",-21642.083333333332,-40766.666666666664
"-36841.166666666664",-16516.083333333332,-38985.666666666664
"-26553.166666666664",-18847.083333333332,-41401.666666666664
"-27347.166666666664",-18292.083333333332,-38644.666666666664
"-30953.166666666664",-23524.083333333332,-39716.666666666664
"-10222.166666666664",-13370.083333333332,-40350.666666666664
"-37838.166666666664",-15311.083333333332,-39262.666666666664
"-38921.166666666664",-19114.083333333332,-41790.666666666664
"-31641.166666666664",-18975.083333333332,-42052.666666666664
"-24494.166666666664",-19364.083333333332,-41332.666666666664
"-37907.166666666664",-19135.083333333332,-39540.666666666664
"-34110.166666666664",-19439.083333333332,-40606.666666666664
"-33907.166666666664",-20804.083333333332,-40894.666666666664
"-31619.166666666664",-16442.083333333332,-41033.666666666664
2038.8333333333358,16955.916666666668,-38324.666666666664
"-17849.166666666664",-21375.083333333332,-41278.666666666664
"-35582.166666666664",-18495.083333333332,-42281.666666666664
"-31299.166666666664",-17354.083333333332,-40958.666666666664
"-35806.166666666664",-20580.083333333332,-39492.666666666664
22.83333333333576,7365.916666666668,-40590.666666666664
"-31785.166666666664",-12858.083333333332,-41790.666666666664
"-30350.166666666664",-18330.083333333332,-41870.666666666664
1281.8333333333358,15803.916666666668,-36985.666666666664
"-39123.166666666664",-18260.083333333332,-39476.666666666664
"-31838.166666666664",-16756.083333333332,-41966.666666666664
"-26515.166666666664",-20324.083333333332,-38852.666666666664
"-36142.166666666664",-21092.083333333332,-35358.666666666664
"-29337.166666666664",-23492.083333333332,-39262.666666666664
"-339.16666666666424",12955.916666666668,-40174.666666666664
"-39987.166666666664",-24372.083333333332,-41129.666666666664
"-26729.166666666664",-21866.083333333332,-37902.666666666664
"-23337.166666666664",-21028.083333333332,-44217.666666666664
"-34601.166666666664",-17172.083333333332,-40473.666666666664
"-33534.166666666664",-22564.083333333332,-43321.666666666664
"-39481.166666666664",-16068.083333333332,-41870.666666666664
"-36227.166666666664",-21967.083333333332,-39374.666666666664
"-41470.166666666664",-23108.083333333332,-40910.666666666664
"-36787.166666666664",-21668.083333333332,-38878.666666666664
"-37875.166666666664",-21114.083333333332,-38281.666666666664
"-31491.166666666664",-20575.083333333332,-44217.666666666664
"-35939.166666666664",-15919.083333333332,-37241.666666666664
"-33683.166666666664",-24687.083333333332,-42206.666666666664
"-32046.166666666664",-21108.083333333332,-40478.666666666664
"-32878.166666666664",-24004.083333333332,-40713.666666666664
"-35182.166666666664",-22004.083333333332,-40190.666666666664
"-32265.166666666664",-20004.083333333332,-40238.666666666664
"-25449.166666666664",-17455.083333333332,-40996.666666666664
"-2958.1666666666642",8181.916666666668,-39710.666666666664
